exercise_id,exercise_start,exercise_end,utc_offset,exercise_created,exercise_last_updated,activity_name,log_type,pool_length,pool_length_unit,intervals,distance_units,tracker_total_calories,tracker_total_steps,tracker_total_distance_mm,tracker_total_altitude_mm,tracker_avg_heart_rate,tracker_peak_heart_rate,tracker_avg_pace_mm_per_second,tracker_avg_speed_mm_per_second,tracker_peak_speed_mm_per_second,tracker_auto_stride_run_mm,tracker_auto_stride_walk_mm,tracker_swim_lengths,tracker_pool_length,tracker_pool_length_unit,tracker_cardio_load,manually_logged_total_calories,manually_logged_total_steps,manually_logged_total_distance_mm,manually_logged_pool_length,manually_logged_pool_length_unit,events,activity_type_probabilities,autodetected_confirmed,autodetected_start_timestamp,autodetected_end_timestamp,autodetected_utc_offset,autodetected_activity_name,autodetected_sensor_based_activity_name,deletion_reason,activity_label,suggested_start_timestamp,suggested_end_timestamp,reconciliation_status
7514005702683567456,2025-10-08 19:29:26+0000,2025-10-08 19:37:58+0000,-07:00,2025-10-08 19:43:16+0000,2025-10-08 19:43:16+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7528807643110908216,2025-12-22 00:06:04+0000,2025-12-22 00:47:02+0000,-08:00,2025-12-28 16:39:51+0000,2025-12-28 16:39:51+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7547370597575204808,2025-09-09 22:56:45+0000,2025-09-09 23:01:52+0000,-07:00,2025-09-09 23:16:13+0000,2025-09-09 23:16:13+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7553837658515096976,2025-09-09 17:18:57+0000,2025-09-09 18:26:03+0000,-07:00,2025-09-09 17:30:41+0000,2025-09-09 18:26:13+0000,Outdoor Walk,TRACKER,0,UNSPECIFIED,,IMPERIAL,432,6378,4525937,0,83,124,0,143872,427,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
7582450853121257016,2026-01-26 03:40:17+0000,2026-01-26 03:49:41+0000,-08:00,2026-01-26 04:04:09+0000,2026-01-26 04:04:09+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7596509295784781712,2025-11-25 16:05:00+0000,2025-11-25 16:11:51+0000,-08:00,2025-11-25 16:26:53+0000,2025-11-25 16:26:53+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7649472247722409400,2025-09-29 04:04:39+0000,2025-09-29 04:09:47+0000,-07:00,2025-09-29 04:23:42+0000,2025-09-29 04:23:42+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7650347401133496664,2025-08-20 23:54:56+0000,2025-08-21 01:39:59+0000,-07:00,2025-08-21 00:08:13+0000,2025-08-21 01:40:06+0000,Weightlifting,TRACKER,0,UNSPECIFIED,,IMPERIAL,419,1768,846071,0,92,151,0,17152,403,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
7682145339015463704,2025-08-13 18:47:38+0000,2025-08-13 19:02:36+0000,-07:00,2025-08-13 18:59:01+0000,2025-08-13 19:02:45+0000,Bike,TRACKER,0,UNSPECIFIED,,IMPERIAL,83,420,2689664,0,109,148,0,384000,2386,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
7724090752721111152,2026-01-27 17:53:11+0000,2026-01-27 17:59:09+0000,-08:00,2026-01-27 18:05:53+0000,2026-01-27 18:05:53+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7734606586859286888,2025-08-13 17:06:47+0000,2025-08-13 17:12:45+0000,-07:00,2025-08-13 17:25:45+0000,2025-08-13 17:25:45+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7752772871641775168,2025-09-30 14:52:48+0000,2025-09-30 14:59:38+0000,-07:00,2025-09-30 15:06:20+0000,2025-09-30 15:06:20+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7769310837771218320,2025-08-15 02:07:33+0000,2025-08-15 02:16:57+0000,-07:00,2025-08-15 02:35:20+0000,2025-08-15 02:35:20+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7786435404208378584,2026-01-28 20:09:16+0000,2026-01-28 20:16:57+0000,-08:00,2026-01-28 20:21:58+0000,2026-01-28 20:21:58+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7797418005203709288,2025-10-24 03:57:48+0000,2025-10-24 04:22:33+0000,-07:00,2025-10-24 05:19:31+0000,2025-10-24 05:19:31+0000,Aerobic Workout,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7832153125609075184,2025-10-24 04:36:12+0000,2025-10-24 04:42:10+0000,-07:00,2025-10-24 05:19:32+0000,2025-10-24 05:19:32+0000,Aerobic Workout,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7847057303159581456,2025-08-31 00:34:34+0000,2025-08-31 00:41:24+0000,-07:00,2025-08-31 00:43:43+0000,2025-08-31 00:43:43+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7853243723318487048,2025-10-07 19:29:02+0000,2025-10-07 19:34:09+0000,-07:00,2025-10-07 20:43:54+0000,2025-10-07 20:43:54+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7874150195572004040,2025-10-01 02:09:29+0000,2025-10-01 02:14:36+0000,-07:00,2025-10-01 02:28:00+0000,2025-10-01 02:28:00+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7885565709177442160,2025-10-22 03:06:22+0000,2025-10-22 03:35:36+0000,-07:00,2025-10-22 03:13:21+0000,2025-10-22 03:35:51+0000,Weightlifting,TRACKER,0,UNSPECIFIED,,IMPERIAL,127,472,290492,0,106,151,0,21120,416,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
7938000343309079296,2025-08-27 02:16:06+0000,2025-08-27 02:23:47+0000,-07:00,2025-08-27 02:27:34+0000,2025-08-27 02:27:34+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7957397920344607544,2025-09-04 17:16:32+0000,2025-09-04 17:25:04+0000,-07:00,2025-09-04 18:17:47+0000,2025-09-04 18:17:47+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7961082277622018272,2025-09-18 21:36:06+0000,2025-09-18 21:42:55+0000,-07:00,2025-09-18 21:47:38+0000,2025-09-18 21:47:38+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7971275847796447208,2025-09-18 00:50:12+0000,2025-09-18 01:10:29+0000,-07:00,2025-09-18 01:00:42+0000,2025-09-18 01:10:40+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,122,1735,2111289,0,168,178,0,434816,1097,1239,724,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
7975097606023251744,2025-11-06 20:23:56+0000,2025-11-06 20:29:03+0000,-08:00,2025-11-06 21:38:08+0000,2025-11-06 21:38:08+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7978700930781627128,2025-09-25 16:52:55+0000,2025-09-25 17:49:50+0000,-07:00,2025-09-25 17:01:08+0000,2025-09-25 17:50:00+0000,Weightlifting,TRACKER,0,UNSPECIFIED,,IMPERIAL,219,1282,799508,0,94,148,0,29952,728,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
8021112782509951072,2025-11-02 16:36:03+0000,2025-11-02 16:42:47+0000,-08:00,2025-11-02 16:52:48+0000,2025-11-02 16:52:48+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8043879651079682808,2025-09-23 22:12:32+0000,2025-09-23 22:21:05+0000,-07:00,2025-09-23 22:35:32+0000,2025-09-23 22:35:32+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8044467985153736528,2025-10-25 00:26:37+0000,2025-10-25 00:35:08+0000,-07:00,2025-10-25 00:44:16+0000,2025-10-25 00:44:16+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8069616687740684912,2025-10-02 16:35:51+0000,2025-10-02 16:42:40+0000,-07:00,2025-10-02 16:50:03+0000,2025-10-02 16:50:03+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8105990616665293864,2025-08-16 22:24:03+0000,2025-08-16 22:35:59+0000,-07:00,2025-08-16 22:52:35+0000,2025-08-16 22:52:35+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8111158209326025256,2025-09-25 16:45:44+0000,2025-09-25 16:54:16+0000,-07:00,2025-09-25 17:01:10+0000,2025-09-25 17:01:10+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8133634040387721768,2026-01-21 22:53:27+0000,2026-01-21 23:01:59+0000,-08:00,2026-01-21 23:18:50+0000,2026-01-21 23:18:50+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8139906159217358880,2025-10-27 02:31:13+0000,2025-10-27 02:46:34+0000,-07:00,2025-10-27 03:21:18+0000,2025-10-27 03:21:18+0000,Sport,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8167162864485588416,2025-11-03 00:46:42+0000,2025-11-03 01:08:02+0000,-08:00,2025-11-03 01:18:20+0000,2025-11-03 01:18:20+0000,Aerobic Workout,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8168360341968251416,2026-01-07 21:15:47+0000,2026-01-07 21:20:54+0000,-08:00,2026-01-07 22:30:18+0000,2026-01-07 22:30:18+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8178234782912944784,2025-09-25 22:05:46+0000,2025-09-25 22:14:18+0000,-07:00,2025-09-27 01:43:59+0000,2025-09-27 01:43:59+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8182980621763327376,2025-10-02 17:43:15+0000,2025-10-02 17:50:56+0000,-07:00,2025-10-02 17:57:45+0000,2025-10-02 17:57:45+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8187715291401645552,2025-10-08 18:06:51+0000,2025-10-08 19:27:59+0000,-07:00,2025-10-08 18:14:09+0000,2025-10-08 19:28:07+0000,Weightlifting,TRACKER,0,UNSPECIFIED,,IMPERIAL,346,2103,1233851,0,97,147,0,32384,825,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
8188210293847839648,2025-10-24 18:53:50+0000,2025-10-24 18:59:47+0000,-07:00,2025-10-24 19:11:51+0000,2025-10-24 19:11:51+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8197290705017621872,2026-01-17 04:44:35+0000,2026-01-17 04:50:33+0000,-08:00,2026-01-17 05:04:49+0000,2026-01-17 05:04:49+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8217080622232370496,2025-08-16 00:27:20+0000,2025-08-16 00:34:10+0000,-07:00,2025-08-16 00:37:24+0000,2025-08-16 00:37:24+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8219771694531607472,2025-10-14 17:45:25+0000,2025-10-14 17:50:32+0000,-07:00,2025-10-14 17:56:24+0000,2025-10-14 17:56:24+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8229710875422194600,2025-10-27 02:47:25+0000,2025-10-27 03:22:23+0000,-07:00,2025-10-27 03:36:27+0000,2025-10-27 03:36:27+0000,Aerobic Workout,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8246969118846096384,2026-01-07 04:26:18+0000,2026-01-07 04:33:08+0000,-08:00,2026-01-07 04:44:15+0000,2026-01-07 04:44:15+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8265245988036252744,2025-08-29 21:11:01+0000,2025-08-29 21:19:33+0000,-07:00,2025-08-29 21:32:27+0000,2025-08-29 21:32:27+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
827227498179760008,2025-10-31 01:24:38+0000,2025-10-31 02:44:46+0000,-07:00,2025-10-31 01:26:05+0000,2025-10-31 02:44:52+0000,Weightlifting,TRACKER,0,UNSPECIFIED,,IMPERIAL,334,1592,912532,0,97,150,0,24192,432,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
8306420492017539800,2025-09-02 17:45:29+0000,2025-09-02 17:51:28+0000,-07:00,2025-09-03 15:37:38+0000,2025-09-03 15:37:38+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8310824415844939856,2025-11-02 23:20:30+0000,2025-11-03 00:10:51+0000,-08:00,2025-11-03 00:21:27+0000,2025-11-03 00:21:27+0000,Sport,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8334332872263903008,2025-11-20 05:40:50+0000,2025-11-20 09:31:36+0000,-08:00,2025-11-21 19:04:41+0000,2025-11-21 19:04:43+0000,Weightlifting,TRACKER,0,UNSPECIFIED,,IMPERIAL,761,2620,1343187,0,81,138,0,12416,432,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
8336969606334922592,2025-10-21 00:53:03+0000,2025-10-21 00:58:10+0000,-07:00,2025-10-21 01:05:08+0000,2025-10-21 01:05:08+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8359435849796809632,2025-08-28 21:54:59+0000,2025-08-28 22:00:05+0000,-07:00,2025-08-28 22:12:05+0000,2025-08-28 22:12:05+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8368628579672087072,2025-09-03 16:58:47+0000,2025-09-03 17:51:19+0000,-07:00,2025-09-04 15:01:11+0000,2025-09-04 15:01:11+0000,Weightlifting,TRACKER,0,UNSPECIFIED,,IMPERIAL,233,508,234117,0,101,152,0,9472,398,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
8369671191294360192,2025-08-15 03:59:20+0000,2025-08-15 04:08:42+0000,-07:00,2025-08-15 04:16:47+0000,2025-08-15 04:16:47+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
838564576133066160,2025-11-20 01:42:26+0000,2025-11-20 01:50:07+0000,-08:00,2025-11-21 19:04:44+0000,2025-11-21 19:04:44+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8428394704688722120,2025-09-21 00:30:20+0000,2025-09-21 00:37:10+0000,-07:00,2025-09-21 15:06:28+0000,2025-09-21 15:06:28+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8433319627850721744,2025-10-04 16:00:14+0000,2025-10-04 17:44:21+0000,-07:00,2025-10-05 13:37:48+0000,2025-10-05 13:37:48+0000,Aerobic Workout,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8438778125666365864,2025-09-03 20:45:52+0000,2025-09-03 20:52:41+0000,-07:00,2025-09-04 15:01:17+0000,2025-09-04 15:01:17+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8469513465198205784,2025-11-14 02:40:59+0000,2025-11-14 02:46:06+0000,-08:00,2025-11-14 04:57:13+0000,2025-11-14 04:57:13+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8471944628661612896,2025-11-06 15:56:00+0000,2025-11-06 16:01:07+0000,-08:00,2025-11-06 16:05:24+0000,2025-11-06 16:05:24+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
848125882945200544,2025-08-16 01:41:34+0000,2025-08-16 01:49:15+0000,-07:00,2025-08-16 01:55:44+0000,2025-08-16 01:55:44+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8488637426172169776,2025-11-02 02:00:30+0000,2025-11-02 02:05:38+0000,-07:00,2025-11-02 06:11:11+0000,2025-11-02 06:11:11+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8494295621177381192,2025-09-08 22:58:52+0000,2025-09-08 23:04:50+0000,-07:00,2025-09-08 23:19:37+0000,2025-09-08 23:19:37+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8506783233066045688,2025-08-13 19:22:28+0000,2025-08-13 19:29:20+0000,-07:00,2025-08-13 19:29:30+0000,2025-08-13 19:29:30+0000,Bike,TRACKER,0,UNSPECIFIED,,IMPERIAL,45,185,1637258,0,121,139,0,510208,1948,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
8517400846817748672,2025-08-20 02:13:06+0000,2025-08-20 02:21:38+0000,-07:00,2025-08-20 02:25:46+0000,2025-08-20 02:25:46+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8528649114278170272,2025-08-14 02:04:34+0000,2025-08-14 02:38:15+0000,-07:00,2025-08-14 02:45:29+0000,2025-08-14 02:45:29+0000,Outdoor Run,TRACKER,0,UNSPECIFIED,,IMPERIAL,403,5682,7182734,0,169,176,0,455552,1097,1281,725,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
8535174877045857312,2026-02-21 06:25:38+0000,2026-02-21 07:02:19+0000,-08:00,2026-02-21 17:58:42+0000,2026-02-21 17:58:42+0000,Sport,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8540030230252135304,2025-12-16 22:22:43+0000,2025-12-16 23:18:06+0000,-08:00,2025-12-17 18:53:53+0000,2025-12-17 18:53:53+0000,Weights,TRACKER,0,UNSPECIFIED,,IMPERIAL,295,520,206438,0,115,165,0,7936,416,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
854750367057615784,2025-11-05 01:54:09+0000,2025-11-05 02:00:07+0000,-08:00,2025-11-05 02:09:18+0000,2025-11-05 02:09:18+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8554738449024069600,2025-11-26 03:08:12+0000,2025-11-26 04:04:11+0000,-08:00,2025-11-26 03:19:54+0000,2025-11-26 04:04:26+0000,Weightlifting,TRACKER,0,UNSPECIFIED,,IMPERIAL,246,987,550047,0,102,142,0,20864,445,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
8595628969335631616,2025-11-16 23:08:14+0000,2025-11-16 23:33:50+0000,-08:00,2025-11-17 03:45:38+0000,2025-11-17 03:45:38+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8612799878980649936,2025-10-20 19:54:24+0000,2025-10-20 20:01:14+0000,-07:00,2025-10-20 20:17:17+0000,2025-10-20 20:17:17+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8636964097663215472,2026-02-21 08:11:27+0000,2026-02-21 08:30:13+0000,-08:00,2026-02-21 17:58:42+0000,2026-02-21 17:58:42+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8646309542251923960,2026-01-14 18:54:54+0000,2026-01-14 19:01:44+0000,-08:00,2026-01-14 19:09:23+0000,2026-01-14 19:09:23+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8658033364613378784,2025-09-27 05:53:52+0000,2025-09-27 06:06:40+0000,-07:00,2025-09-27 06:31:46+0000,2025-09-27 06:31:46+0000,Sport,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8668062990691982024,2025-11-04 03:51:26+0000,2025-11-04 03:59:07+0000,-08:00,2025-11-04 04:18:17+0000,2025-11-04 04:18:17+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8694972452270319216,2026-01-20 22:12:03+0000,2026-01-20 22:21:25+0000,-08:00,2026-01-20 22:33:42+0000,2026-01-20 22:33:42+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
869615299782989184,2025-09-29 22:57:54+0000,2025-09-29 23:03:53+0000,-07:00,2025-09-29 23:19:15+0000,2025-09-29 23:19:15+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8705757168572573312,2025-10-24 00:04:00+0000,2025-10-24 00:09:07+0000,-07:00,2025-10-24 00:13:06+0000,2025-10-24 00:13:06+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8734487658360314424,2025-09-04 20:42:10+0000,2025-09-04 20:51:33+0000,-07:00,2025-09-07 20:23:27+0000,2025-09-07 20:23:27+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8742382753988362712,2026-01-17 02:26:19+0000,2026-01-17 02:31:27+0000,-08:00,2026-01-17 02:36:17+0000,2026-01-17 02:36:17+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
87569739969042048,2025-10-20 17:52:23+0000,2025-10-20 18:01:46+0000,-07:00,2025-10-20 18:16:22+0000,2025-10-20 18:16:22+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8769218533941556792,2025-09-29 16:25:22+0000,2025-09-29 16:32:12+0000,-07:00,2025-09-29 16:37:40+0000,2025-09-29 16:37:40+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
876999277909557576,2025-10-11 17:58:37+0000,2025-10-11 18:31:54+0000,-07:00,2025-10-11 18:48:10+0000,2025-10-11 18:48:10+0000,Aerobic Workout,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8800417045430581864,2025-10-24 22:16:03+0000,2025-10-24 22:22:01+0000,-07:00,2025-10-24 22:28:13+0000,2025-10-24 22:28:13+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
8814775900449854080,2025-10-29 18:45:49+0000,2025-10-29 18:50:56+0000,-07:00,2025-10-29 18:56:47+0000,2025-10-29 18:56:47+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
