timestamp,distance,data source
2026-01-09T00:13:00Z,78.40,Charge 6
2026-01-09T00:14:00Z,72.60,Charge 6
2026-01-09T00:15:00Z,37.00,Charge 6
2026-01-09T00:16:00Z,10.10,Charge 6
2026-01-09T00:17:00Z,9.10,Charge 6
2026-01-09T00:18:00Z,1.60,Charge 6
2026-01-09T00:19:00Z,20.80,Charge 6
2026-01-09T00:22:00Z,1.40,Charge 6
2026-01-09T00:25:00Z,4.00,Charge 6
2026-01-09T00:26:00Z,23.20,Charge 6
2026-01-09T00:27:00Z,10.10,Charge 6
2026-01-09T00:28:00Z,11.30,Charge 6
2026-01-09T00:29:00Z,1.40,Charge 6
2026-01-09T00:30:00Z,1.40,Charge 6
2026-01-09T00:32:00Z,1.40,Charge 6
2026-01-09T00:36:00Z,3.20,Charge 6
2026-01-09T00:37:00Z,2.80,Charge 6
2026-01-09T00:38:00Z,2.80,Charge 6
2026-01-09T00:39:00Z,10.70,Charge 6
2026-01-09T00:40:00Z,1.40,Charge 6
2026-01-09T00:41:00Z,15.30,Charge 6
2026-01-09T00:42:00Z,69.70,Charge 6
2026-01-09T00:43:00Z,11.80,Charge 6
2026-01-09T00:45:00Z,1.70,Charge 6
2026-01-09T00:48:00Z,2.60,Charge 6
2026-01-09T00:51:00Z,4.30,Charge 6
2026-01-09T00:52:00Z,4.90,Charge 6
2026-01-09T00:53:00Z,2.40,Charge 6
2026-01-09T00:54:00Z,1.50,Charge 6
2026-01-09T00:56:00Z,1.80,Charge 6
2026-01-09T00:59:00Z,3.50,Charge 6
2026-01-09T01:00:00Z,6.30,Charge 6
2026-01-09T01:01:00Z,12.00,Charge 6
2026-01-09T01:02:00Z,5.70,Charge 6
2026-01-09T01:03:00Z,2.00,Charge 6
2026-01-09T01:05:00Z,1.90,Charge 6
2026-01-09T01:06:00Z,1.40,Charge 6
2026-01-09T01:07:00Z,7.20,Charge 6
2026-01-09T01:08:00Z,0.10,Charge 6
2026-01-09T01:09:00Z,1.30,Charge 6
2026-01-09T01:18:00Z,1.40,Charge 6
2026-01-09T01:19:00Z,52.00,Charge 6
2026-01-09T01:20:00Z,42.40,Charge 6
2026-01-09T01:21:00Z,3.20,Charge 6
2026-01-09T01:24:00Z,1.80,Charge 6
2026-01-09T01:26:00Z,1.40,Charge 6
2026-01-09T01:28:00Z,3.30,Charge 6
2026-01-09T01:29:00Z,0.70,Charge 6
2026-01-09T01:30:00Z,0.90,Charge 6
2026-01-09T01:32:00Z,17.80,Charge 6
2026-01-09T01:34:00Z,3.10,Charge 6
2026-01-09T01:36:00Z,23.20,Charge 6
2026-01-09T01:37:00Z,1.60,Charge 6
2026-01-09T01:38:00Z,6.10,Charge 6
2026-01-09T01:39:00Z,11.60,Charge 6
2026-01-09T01:40:00Z,23.70,Charge 6
2026-01-09T01:41:00Z,15.90,Charge 6
2026-01-09T01:42:00Z,7.90,Charge 6
2026-01-09T01:43:00Z,5.80,Charge 6
2026-01-09T01:45:00Z,16.70,Charge 6
2026-01-09T01:46:00Z,0.70,Charge 6
2026-01-09T01:49:00Z,7.20,Charge 6
2026-01-09T01:50:00Z,13.00,Charge 6
2026-01-09T01:51:00Z,13.80,Charge 6
2026-01-09T01:53:00Z,10.10,Charge 6
2026-01-09T01:54:00Z,5.00,Charge 6
2026-01-09T01:57:00Z,10.10,Charge 6
2026-01-09T01:58:00Z,5.80,Charge 6
2026-01-09T02:02:00Z,17.40,Charge 6
2026-01-09T02:03:00Z,32.60,Charge 6
2026-01-09T02:04:00Z,43.50,Charge 6
2026-01-09T02:05:00Z,77.70,Charge 6
2026-01-09T02:06:00Z,76.20,Charge 6
2026-01-09T02:07:00Z,72.60,Charge 6
2026-01-09T02:08:00Z,33.40,Charge 6
2026-01-09T02:09:00Z,0.70,Charge 6
2026-01-09T02:10:00Z,6.50,Charge 6
2026-01-09T02:12:00Z,9.40,Charge 6
2026-01-09T02:13:00Z,23.90,Charge 6
2026-01-09T02:17:00Z,33.40,Charge 6
2026-01-09T02:18:00Z,19.60,Charge 6
2026-01-09T02:29:00Z,3.60,Charge 6
2026-01-09T02:32:00Z,4.30,Charge 6
2026-01-09T02:33:00Z,14.50,Charge 6
2026-01-09T02:44:00Z,7.20,Charge 6
2026-01-09T02:45:00Z,6.50,Charge 6
2026-01-09T02:46:00Z,10.10,Charge 6
2026-01-09T02:51:00Z,2.90,Charge 6
2026-01-09T02:57:00Z,5.80,Charge 6
2026-01-09T03:00:00Z,6.50,Charge 6
2026-01-09T03:01:00Z,7.20,Charge 6
2026-01-09T03:03:00Z,10.10,Charge 6
2026-01-09T03:04:00Z,18.80,Charge 6
2026-01-09T03:25:00Z,2.90,Charge 6
2026-01-09T03:34:00Z,13.80,Charge 6
2026-01-09T03:36:00Z,11.60,Charge 6
2026-01-09T03:38:00Z,6.50,Charge 6
2026-01-09T03:41:00Z,16.70,Charge 6
2026-01-09T03:42:00Z,18.10,Charge 6
2026-01-09T03:44:00Z,16.70,Charge 6
2026-01-09T03:45:00Z,4.30,Charge 6
2026-01-09T03:46:00Z,4.30,Charge 6
2026-01-09T03:47:00Z,11.60,Charge 6
2026-01-09T03:48:00Z,2.90,Charge 6
2026-01-09T03:52:00Z,5.80,Charge 6
2026-01-09T03:58:00Z,13.00,Charge 6
2026-01-09T04:00:00Z,13.80,Charge 6
2026-01-09T04:01:00Z,3.60,Charge 6
2026-01-09T04:02:00Z,4.30,Charge 6
2026-01-09T04:04:00Z,34.10,Charge 6
2026-01-09T04:05:00Z,27.60,Charge 6
2026-01-09T04:17:00Z,17.40,Charge 6
2026-01-09T04:38:00Z,11.60,Charge 6
2026-01-09T04:41:00Z,2.90,Charge 6
2026-01-09T04:46:00Z,12.30,Charge 6
2026-01-09T04:47:00Z,8.70,Charge 6
2026-01-09T05:46:00Z,6.50,Charge 6
2026-01-09T05:49:00Z,13.00,Charge 6
2026-01-09T05:50:00Z,9.40,Charge 6
2026-01-09T05:55:00Z,4.30,Charge 6
2026-01-09T06:24:00Z,3.60,Charge 6
2026-01-09T06:26:00Z,18.80,Charge 6
2026-01-09T06:27:00Z,3.60,Charge 6
2026-01-09T06:29:00Z,22.50,Charge 6
2026-01-09T06:32:00Z,6.50,Charge 6
2026-01-09T06:33:00Z,9.40,Charge 6
2026-01-09T06:34:00Z,12.30,Charge 6
2026-01-09T06:39:00Z,5.80,Charge 6
2026-01-09T06:40:00Z,5.00,Charge 6
2026-01-09T06:41:00Z,18.10,Charge 6
2026-01-09T06:43:00Z,14.50,Charge 6
2026-01-09T06:44:00Z,23.20,Charge 6
2026-01-09T06:45:00Z,5.80,Charge 6
2026-01-09T06:46:00Z,4.30,Charge 6
2026-01-09T06:49:00Z,21.00,Charge 6
2026-01-09T06:50:00Z,8.70,Charge 6
2026-01-09T06:51:00Z,34.10,Charge 6
2026-01-09T06:52:00Z,7.90,Charge 6
2026-01-09T06:53:00Z,2.90,Charge 6
2026-01-09T06:57:00Z,4.30,Charge 6
2026-01-09T06:58:00Z,8.70,Charge 6
2026-01-09T07:00:00Z,4.30,Charge 6
2026-01-09T07:02:00Z,7.20,Charge 6
2026-01-09T07:04:00Z,45.70,Charge 6
2026-01-09T07:05:00Z,23.90,Charge 6
2026-01-09T07:06:00Z,10.80,Charge 6
2026-01-09T07:09:00Z,5.80,Charge 6
2026-01-09T07:11:00Z,10.10,Charge 6
2026-01-09T07:13:00Z,21.70,Charge 6
2026-01-09T07:16:00Z,5.00,Charge 6
2026-01-09T07:19:00Z,19.60,Charge 6
2026-01-09T07:21:00Z,23.90,Charge 6
2026-01-09T07:22:00Z,0.70,Charge 6
2026-01-09T07:37:00Z,7.90,Charge 6
2026-01-09T08:14:00Z,10.10,Charge 6
2026-01-09T08:18:00Z,90.80,Charge 6
2026-01-09T08:21:00Z,13.00,Charge 6
2026-01-09T08:22:00Z,10.10,Charge 6
2026-01-09T08:23:00Z,26.10,Charge 6
2026-01-09T17:05:00Z,8.70,Charge 6
2026-01-09T17:16:00Z,5.80,Charge 6
2026-01-09T17:17:00Z,8.00,Charge 6
2026-01-09T17:18:00Z,26.80,Charge 6
2026-01-09T17:19:00Z,9.40,Charge 6
2026-01-09T17:20:00Z,15.90,Charge 6
2026-01-09T17:28:00Z,15.90,Charge 6
2026-01-09T17:30:00Z,55.90,Charge 6
2026-01-09T17:31:00Z,40.60,Charge 6
2026-01-09T17:33:00Z,2.90,Charge 6
2026-01-09T17:34:00Z,5.00,Charge 6
2026-01-09T17:35:00Z,7.90,Charge 6
2026-01-09T17:37:00Z,37.00,Charge 6
2026-01-09T17:38:00Z,19.60,Charge 6
2026-01-09T17:42:00Z,10.10,Charge 6
2026-01-09T18:02:00Z,9.40,Charge 6
2026-01-09T18:05:00Z,13.80,Charge 6
2026-01-09T18:20:00Z,22.50,Charge 6
2026-01-09T18:22:00Z,16.70,Charge 6
2026-01-09T18:23:00Z,50.80,Charge 6
2026-01-09T18:24:00Z,2.90,Charge 6
2026-01-09T18:25:00Z,12.30,Charge 6
2026-01-09T18:26:00Z,7.20,Charge 6
2026-01-09T18:27:00Z,7.90,Charge 6
2026-01-09T18:30:00Z,6.50,Charge 6
2026-01-09T18:32:00Z,7.90,Charge 6
2026-01-09T18:46:00Z,6.50,Charge 6
2026-01-09T18:47:00Z,21.70,Charge 6
2026-01-09T18:48:00Z,5.00,Charge 6
2026-01-09T18:49:00Z,7.20,Charge 6
2026-01-09T18:52:00Z,7.20,Charge 6
2026-01-09T18:58:00Z,5.00,Charge 6
2026-01-09T19:00:00Z,4.30,Charge 6
2026-01-09T19:02:00Z,6.50,Charge 6
2026-01-09T19:03:00Z,21.00,Charge 6
2026-01-09T19:04:00Z,13.00,Charge 6
2026-01-09T19:05:00Z,9.40,Charge 6
2026-01-09T19:08:00Z,5.00,Charge 6
2026-01-09T19:09:00Z,23.20,Charge 6
2026-01-09T19:13:00Z,5.80,Charge 6
2026-01-09T19:15:00Z,13.80,Charge 6
2026-01-09T19:16:00Z,8.70,Charge 6
2026-01-09T19:18:00Z,14.50,Charge 6
2026-01-09T19:19:00Z,11.60,Charge 6
2026-01-09T19:20:00Z,13.80,Charge 6
2026-01-09T19:23:00Z,5.00,Charge 6
2026-01-09T19:24:00Z,6.50,Charge 6
2026-01-09T19:29:00Z,5.80,Charge 6
2026-01-09T19:30:00Z,21.00,Charge 6
2026-01-09T19:31:00Z,7.20,Charge 6
2026-01-09T19:32:00Z,27.60,Charge 6
2026-01-09T19:34:00Z,18.10,Charge 6
2026-01-09T19:35:00Z,24.70,Charge 6
2026-01-09T19:49:00Z,21.70,Charge 6
2026-01-09T19:50:00Z,80.60,Charge 6
2026-01-09T19:51:00Z,40.60,Charge 6
2026-01-09T19:52:00Z,8.70,Charge 6
2026-01-09T19:54:00Z,18.10,Charge 6
2026-01-09T19:55:00Z,21.00,Charge 6
2026-01-09T19:56:00Z,51.50,Charge 6
2026-01-09T19:57:00Z,22.50,Charge 6
2026-01-09T19:58:00Z,5.80,Charge 6
2026-01-09T20:01:00Z,22.50,Charge 6
2026-01-09T20:02:00Z,39.20,Charge 6
2026-01-09T20:03:00Z,83.50,Charge 6
2026-01-09T20:04:00Z,37.00,Charge 6
2026-01-09T20:14:00Z,3.60,Charge 6
2026-01-09T20:15:00Z,6.50,Charge 6
2026-01-09T20:17:00Z,3.60,Charge 6
2026-01-09T20:22:00Z,4.30,Charge 6
2026-01-09T20:27:00Z,23.20,Charge 6
2026-01-09T20:28:00Z,5.80,Charge 6
2026-01-09T20:30:00Z,17.40,Charge 6
2026-01-09T21:05:00Z,9.40,Charge 6
2026-01-09T21:06:00Z,5.00,Charge 6
2026-01-09T21:08:00Z,36.30,Charge 6
2026-01-09T21:09:00Z,23.20,Charge 6
2026-01-09T21:23:00Z,7.90,Charge 6
2026-01-09T21:24:00Z,7.20,Charge 6
2026-01-09T21:25:00Z,14.50,Charge 6
2026-01-09T21:54:00Z,15.90,Charge 6
2026-01-09T22:40:00Z,10.80,Charge 6
2026-01-09T23:40:00Z,4.30,Charge 6
2026-01-09T23:57:00Z,3.60,Charge 6
2026-01-10T00:13:00Z,4.30,Charge 6
2026-01-10T00:14:00Z,5.00,Charge 6
2026-01-10T00:17:00Z,5.00,Charge 6
2026-01-10T00:20:00Z,26.10,Charge 6
2026-01-10T00:21:00Z,13.00,Charge 6
2026-01-10T00:35:00Z,16.70,Charge 6
2026-01-10T00:36:00Z,37.00,Charge 6
2026-01-10T00:37:00Z,53.70,Charge 6
2026-01-10T00:38:00Z,44.30,Charge 6
2026-01-10T00:39:00Z,50.10,Charge 6
2026-01-10T00:40:00Z,72.60,Charge 6
2026-01-10T00:41:00Z,11.60,Charge 6
2026-01-10T00:42:00Z,9.40,Charge 6
2026-01-10T00:44:00Z,6.50,Charge 6
2026-01-10T00:45:00Z,18.80,Charge 6
2026-01-10T00:46:00Z,71.20,Charge 6
2026-01-10T00:47:00Z,84.20,Charge 6
2026-01-10T00:48:00Z,78.40,Charge 6
2026-01-10T00:49:00Z,34.80,Charge 6
2026-01-10T00:52:00Z,11.60,Charge 6
2026-01-10T00:58:00Z,12.30,Charge 6
2026-01-10T01:01:00Z,10.10,Charge 6
2026-01-10T01:02:00Z,6.50,Charge 6
2026-01-10T01:04:00Z,26.10,Charge 6
2026-01-10T01:12:00Z,3.60,Charge 6
2026-01-10T01:14:00Z,35.60,Charge 6
2026-01-10T01:15:00Z,26.10,Charge 6
2026-01-10T01:16:00Z,1.80,Charge 6
2026-01-10T01:17:00Z,4.60,Charge 6
2026-01-10T01:18:00Z,8.90,Charge 6
2026-01-10T01:19:00Z,8.40,Charge 6
2026-01-10T01:20:00Z,13.60,Charge 6
2026-01-10T01:21:00Z,3.30,Charge 6
2026-01-10T01:22:00Z,1.90,Charge 6
2026-01-10T01:23:00Z,1.40,Charge 6
2026-01-10T01:25:00Z,13.60,Charge 6
2026-01-10T01:26:00Z,4.30,Charge 6
2026-01-10T01:27:00Z,2.90,Charge 6
2026-01-10T01:30:00Z,6.00,Charge 6
2026-01-10T01:31:00Z,2.60,Charge 6
2026-01-10T01:33:00Z,1.70,Charge 6
2026-01-10T01:34:00Z,30.70,Charge 6
2026-01-10T01:35:00Z,1.70,Charge 6
2026-01-10T01:36:00Z,1.80,Charge 6
2026-01-10T01:37:00Z,1.50,Charge 6
2026-01-10T01:38:00Z,8.40,Charge 6
2026-01-10T01:39:00Z,2.80,Charge 6
2026-01-10T01:40:00Z,5.20,Charge 6
2026-01-10T01:42:00Z,1.00,Charge 6
2026-01-10T01:43:00Z,18.40,Charge 6
2026-01-10T01:44:00Z,73.80,Charge 6
2026-01-10T01:45:00Z,81.60,Charge 6
2026-01-10T01:46:00Z,61.10,Charge 6
2026-01-10T01:47:00Z,32.70,Charge 6
2026-01-10T01:48:00Z,15.30,Charge 6
2026-01-10T01:49:00Z,4.50,Charge 6
2026-01-10T01:50:00Z,8.70,Charge 6
2026-01-10T01:51:00Z,19.00,Charge 6
2026-01-10T01:52:00Z,46.10,Charge 6
2026-01-10T01:53:00Z,15.40,Charge 6
2026-01-10T01:54:00Z,31.10,Charge 6
2026-01-10T01:55:00Z,20.30,Charge 6
2026-01-10T01:56:00Z,17.50,Charge 6
2026-01-10T01:58:00Z,1.40,Charge 6
2026-01-10T02:00:00Z,3.80,Charge 6
2026-01-10T02:02:00Z,7.10,Charge 6
2026-01-10T02:03:00Z,9.50,Charge 6
2026-01-10T02:08:00Z,5.00,Charge 6
2026-01-10T02:09:00Z,5.60,Charge 6
2026-01-10T02:10:00Z,8.80,Charge 6
2026-01-10T02:11:00Z,5.00,Charge 6
2026-01-10T02:48:00Z,1.20,Charge 6
2026-01-10T02:49:00Z,2.30,Charge 6
2026-01-10T02:51:00Z,0.70,Charge 6
2026-01-10T02:52:00Z,15.50,Charge 6
2026-01-10T02:59:00Z,1.40,Charge 6
2026-01-10T03:00:00Z,7.00,Charge 6
2026-01-10T03:01:00Z,37.20,Charge 6
2026-01-10T03:02:00Z,4.80,Charge 6
2026-01-10T03:03:00Z,44.80,Charge 6
2026-01-10T03:04:00Z,30.90,Charge 6
2026-01-10T03:05:00Z,24.50,Charge 6
2026-01-10T03:06:00Z,52.30,Charge 6
2026-01-10T03:07:00Z,79.00,Charge 6
2026-01-10T03:08:00Z,80.20,Charge 6
2026-01-10T03:09:00Z,77.80,Charge 6
2026-01-10T03:10:00Z,56.90,Charge 6
2026-01-10T03:11:00Z,12.70,Charge 6
2026-01-10T03:15:00Z,2.80,Charge 6
2026-01-10T03:16:00Z,1.10,Charge 6
2026-01-10T03:17:00Z,3.10,Charge 6
2026-01-10T03:20:00Z,5.60,Charge 6
2026-01-10T03:21:00Z,10.20,Charge 6
2026-01-10T03:22:00Z,36.70,Charge 6
2026-01-10T03:23:00Z,76.50,Charge 6
2026-01-10T03:24:00Z,64.40,Charge 6
2026-01-10T03:25:00Z,52.60,Charge 6
2026-01-10T03:26:00Z,83.10,Charge 6
2026-01-10T03:27:00Z,63.30,Charge 6
2026-01-10T03:28:00Z,0.80,Charge 6
2026-01-10T03:29:00Z,28.10,Charge 6
2026-01-10T03:30:00Z,68.80,Charge 6
2026-01-10T03:31:00Z,45.80,Charge 6
2026-01-10T03:32:00Z,8.60,Charge 6
2026-01-10T03:33:00Z,12.90,Charge 6
2026-01-10T03:34:00Z,0.80,Charge 6
2026-01-10T03:41:00Z,1.60,Charge 6
2026-01-10T03:43:00Z,10.20,Charge 6
2026-01-10T03:44:00Z,1.40,Charge 6
2026-01-10T03:51:00Z,1.90,Charge 6
2026-01-10T03:53:00Z,23.60,Charge 6
2026-01-10T03:55:00Z,4.50,Charge 6
2026-01-10T03:56:00Z,11.20,Charge 6
2026-01-10T03:57:00Z,28.50,Charge 6
2026-01-10T03:58:00Z,6.20,Charge 6
2026-01-10T03:59:00Z,4.50,Charge 6
2026-01-10T04:01:00Z,12.40,Charge 6
2026-01-10T04:02:00Z,9.50,Charge 6
2026-01-10T04:14:00Z,8.10,Charge 6
2026-01-10T04:15:00Z,3.50,Charge 6
2026-01-10T04:16:00Z,21.70,Charge 6
2026-01-10T04:17:00Z,15.60,Charge 6
2026-01-10T04:22:00Z,4.50,Charge 6
2026-01-10T04:34:00Z,6.30,Charge 6
2026-01-10T04:35:00Z,38.40,Charge 6
2026-01-10T04:46:00Z,29.50,Charge 6
2026-01-10T04:49:00Z,37.40,Charge 6
2026-01-10T04:50:00Z,36.80,Charge 6
2026-01-10T04:51:00Z,4.60,Charge 6
2026-01-10T04:52:00Z,17.70,Charge 6
2026-01-10T04:53:00Z,15.50,Charge 6
2026-01-10T04:54:00Z,1.50,Charge 6
2026-01-10T04:57:00Z,4.80,Charge 6
2026-01-10T04:58:00Z,3.20,Charge 6
2026-01-10T04:59:00Z,1.70,Charge 6
2026-01-10T05:01:00Z,4.30,Charge 6
2026-01-10T05:02:00Z,4.60,Charge 6
2026-01-10T05:03:00Z,5.20,Charge 6
2026-01-10T05:04:00Z,16.10,Charge 6
2026-01-10T05:18:00Z,3.00,Charge 6
2026-01-10T05:21:00Z,1.40,Charge 6
2026-01-10T05:33:00Z,22.00,Charge 6
2026-01-10T05:40:00Z,10.10,Charge 6
2026-01-10T05:42:00Z,9.40,Charge 6
2026-01-10T05:45:00Z,4.30,Charge 6
2026-01-10T05:47:00Z,9.40,Charge 6
2026-01-10T05:49:00Z,9.40,Charge 6
2026-01-10T05:54:00Z,6.50,Charge 6
2026-01-10T05:55:00Z,15.90,Charge 6
2026-01-10T05:57:00Z,2.90,Charge 6
2026-01-10T05:58:00Z,10.10,Charge 6
2026-01-10T05:59:00Z,3.60,Charge 6
2026-01-10T06:03:00Z,10.10,Charge 6
2026-01-10T06:05:00Z,21.00,Charge 6
2026-01-10T06:06:00Z,5.00,Charge 6
2026-01-10T06:09:00Z,2.90,Charge 6
2026-01-10T06:10:00Z,21.70,Charge 6
2026-01-10T06:13:00Z,14.50,Charge 6
2026-01-10T06:19:00Z,29.70,Charge 6
2026-01-10T06:21:00Z,2.90,Charge 6
2026-01-10T06:22:00Z,10.80,Charge 6
2026-01-10T06:23:00Z,15.90,Charge 6
2026-01-10T06:24:00Z,7.20,Charge 6
2026-01-10T06:26:00Z,10.10,Charge 6
2026-01-10T06:28:00Z,5.80,Charge 6
2026-01-10T06:29:00Z,4.30,Charge 6
2026-01-10T06:30:00Z,2.90,Charge 6
2026-01-10T06:31:00Z,5.00,Charge 6
2026-01-10T06:32:00Z,30.50,Charge 6
2026-01-10T06:35:00Z,2.90,Charge 6
2026-01-10T06:36:00Z,10.80,Charge 6
2026-01-10T06:38:00Z,3.60,Charge 6
2026-01-10T06:39:00Z,20.30,Charge 6
2026-01-10T06:40:00Z,19.60,Charge 6
2026-01-10T06:41:00Z,28.30,Charge 6
2026-01-10T06:42:00Z,26.10,Charge 6
2026-01-10T06:43:00Z,39.90,Charge 6
2026-01-10T06:44:00Z,19.60,Charge 6
2026-01-10T06:45:00Z,17.40,Charge 6
2026-01-10T06:49:00Z,4.30,Charge 6
2026-01-10T06:50:00Z,11.60,Charge 6
2026-01-10T06:51:00Z,1.40,Charge 6
2026-01-10T06:52:00Z,17.40,Charge 6
2026-01-10T06:53:00Z,11.60,Charge 6
2026-01-10T06:58:00Z,3.60,Charge 6
2026-01-10T07:02:00Z,5.00,Charge 6
2026-01-10T07:03:00Z,50.80,Charge 6
2026-01-10T07:04:00Z,37.70,Charge 6
2026-01-10T14:00:00Z,5.00,Charge 6
2026-01-10T14:01:00Z,0.70,Charge 6
2026-01-10T17:57:00Z,4.30,Charge 6
2026-01-10T18:07:00Z,5.00,Charge 6
2026-01-10T18:12:00Z,15.20,Charge 6
2026-01-10T18:18:00Z,5.80,Charge 6
2026-01-10T18:28:00Z,5.00,Charge 6
2026-01-10T18:32:00Z,25.40,Charge 6
2026-01-10T18:33:00Z,25.40,Charge 6
2026-01-10T19:02:00Z,21.00,Charge 6
2026-01-10T19:07:00Z,11.60,Charge 6
2026-01-10T19:29:00Z,4.30,Charge 6
2026-01-10T19:34:00Z,3.60,Charge 6
2026-01-10T19:39:00Z,10.10,Charge 6
2026-01-10T20:01:00Z,15.90,Charge 6
2026-01-11T01:29:00Z,23.20,Charge 6
2026-01-11T01:30:00Z,5.80,Charge 6
2026-01-11T01:33:00Z,17.40,Charge 6
2026-01-11T01:34:00Z,29.00,Charge 6
2026-01-11T01:36:00Z,6.50,Charge 6
2026-01-11T01:37:00Z,37.70,Charge 6
2026-01-11T01:43:00Z,8.70,Charge 6
2026-01-11T01:44:00Z,6.50,Charge 6
2026-01-11T01:49:00Z,19.60,Charge 6
2026-01-11T01:50:00Z,11.60,Charge 6
2026-01-11T01:51:00Z,49.40,Charge 6
2026-01-11T01:52:00Z,58.80,Charge 6
2026-01-11T01:53:00Z,69.00,Charge 6
2026-01-11T01:54:00Z,18.10,Charge 6
2026-01-11T01:55:00Z,86.40,Charge 6
2026-01-11T01:56:00Z,67.50,Charge 6
2026-01-11T01:57:00Z,57.40,Charge 6
2026-01-11T01:58:00Z,31.20,Charge 6
2026-01-11T01:59:00Z,2.90,Charge 6
2026-01-11T02:07:00Z,17.40,Charge 6
2026-01-11T02:13:00Z,2.90,Charge 6
2026-01-11T02:16:00Z,7.20,Charge 6
2026-01-11T02:55:00Z,3.60,Charge 6
2026-01-11T02:57:00Z,7.90,Charge 6
2026-01-11T03:04:00Z,5.80,Charge 6
2026-01-11T03:17:00Z,29.00,Charge 6
2026-01-11T03:18:00Z,31.20,Charge 6
2026-01-11T03:19:00Z,74.80,Charge 6
2026-01-11T03:20:00Z,71.20,Charge 6
2026-01-11T03:21:00Z,35.60,Charge 6
2026-01-11T03:22:00Z,67.50,Charge 6
2026-01-11T03:23:00Z,58.80,Charge 6
2026-01-11T03:24:00Z,35.60,Charge 6
2026-01-11T03:25:00Z,15.20,Charge 6
2026-01-11T03:26:00Z,22.50,Charge 6
2026-01-11T03:27:00Z,1.40,Charge 6
2026-01-11T03:28:00Z,31.20,Charge 6
2026-01-11T03:35:00Z,8.00,Charge 6
2026-01-11T03:36:00Z,15.20,Charge 6
2026-01-11T03:56:00Z,8.70,Charge 6
2026-01-11T03:57:00Z,22.50,Charge 6
2026-01-11T03:58:00Z,29.70,Charge 6
2026-01-11T04:00:00Z,5.00,Charge 6
2026-01-11T04:07:00Z,49.40,Charge 6
2026-01-11T04:08:00Z,31.20,Charge 6
2026-01-11T04:09:00Z,72.60,Charge 6
2026-01-11T04:10:00Z,48.60,Charge 6
2026-01-11T04:11:00Z,43.50,Charge 6
2026-01-11T04:13:00Z,4.30,Charge 6
2026-01-11T04:14:00Z,45.00,Charge 6
2026-01-11T04:15:00Z,7.90,Charge 6
2026-01-11T04:19:00Z,25.40,Charge 6
2026-01-11T04:20:00Z,12.30,Charge 6
2026-01-11T04:21:00Z,39.20,Charge 6
2026-01-11T04:22:00Z,4.30,Charge 6
2026-01-11T04:27:00Z,13.80,Charge 6
2026-01-11T04:28:00Z,13.80,Charge 6
2026-01-11T04:29:00Z,15.90,Charge 6
2026-01-11T04:30:00Z,7.20,Charge 6
2026-01-11T04:35:00Z,13.80,Charge 6
2026-01-11T04:36:00Z,6.50,Charge 6
2026-01-11T04:38:00Z,34.10,Charge 6
2026-01-11T04:39:00Z,27.60,Charge 6
2026-01-11T04:40:00Z,6.50,Charge 6
2026-01-11T04:41:00Z,47.20,Charge 6
2026-01-11T04:42:00Z,61.00,Charge 6
2026-01-11T04:43:00Z,55.90,Charge 6
2026-01-11T04:44:00Z,50.10,Charge 6
2026-01-11T04:45:00Z,25.40,Charge 6
2026-01-11T04:46:00Z,44.30,Charge 6
2026-01-11T04:47:00Z,42.80,Charge 6
2026-01-11T04:48:00Z,18.10,Charge 6
2026-01-11T04:53:00Z,4.30,Charge 6
2026-01-11T04:54:00Z,15.90,Charge 6
2026-01-11T05:02:00Z,30.50,Charge 6
2026-01-11T05:03:00Z,7.90,Charge 6
2026-01-11T05:04:00Z,47.20,Charge 6
2026-01-11T05:05:00Z,58.80,Charge 6
2026-01-11T05:06:00Z,0.70,Charge 6
2026-01-11T05:07:00Z,5.00,Charge 6
2026-01-11T05:08:00Z,17.40,Charge 6
2026-01-11T05:09:00Z,34.10,Charge 6
2026-01-11T05:10:00Z,2.90,Charge 6
2026-01-11T05:12:00Z,14.50,Charge 6
2026-01-11T05:13:00Z,51.50,Charge 6
2026-01-11T05:14:00Z,23.20,Charge 6
2026-01-11T05:15:00Z,80.60,Charge 6
2026-01-11T05:16:00Z,85.00,Charge 6
2026-01-11T05:17:00Z,82.80,Charge 6
2026-01-11T05:18:00Z,84.20,Charge 6
2026-01-11T05:19:00Z,85.70,Charge 6
2026-01-11T05:20:00Z,77.70,Charge 6
2026-01-11T05:21:00Z,72.60,Charge 6
2026-01-11T05:22:00Z,82.80,Charge 6
2026-01-11T05:23:00Z,83.50,Charge 6
2026-01-11T05:24:00Z,69.70,Charge 6
2026-01-11T05:25:00Z,8.70,Charge 6
2026-01-11T05:26:00Z,5.80,Charge 6
2026-01-11T05:27:00Z,19.60,Charge 6
2026-01-11T05:30:00Z,13.00,Charge 6
2026-01-11T05:31:00Z,10.10,Charge 6
2026-01-11T05:32:00Z,2.90,Charge 6
2026-01-11T05:34:00Z,3.60,Charge 6
2026-01-11T05:37:00Z,3.60,Charge 6
2026-01-11T05:38:00Z,26.10,Charge 6
2026-01-11T05:41:00Z,10.80,Charge 6
2026-01-11T05:42:00Z,9.40,Charge 6
2026-01-11T05:43:00Z,5.80,Charge 6
2026-01-11T05:44:00Z,12.30,Charge 6
2026-01-11T05:56:00Z,7.20,Charge 6
2026-01-11T05:57:00Z,4.30,Charge 6
2026-01-11T06:05:00Z,10.90,Charge 6
2026-01-11T06:08:00Z,3.60,Charge 6
