timestamp,lap time,stroke count,stroke type,data source
2026-01-19T19:28:47Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-19T19:45:15Z,00:00:36.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-19T19:57:52Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-19T20:14:28Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-19T20:17:24Z,00:00:22.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-19T20:27:45Z,00:00:33.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-19T20:29:39Z,00:00:29.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-19T20:42:52Z,00:01:17.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-19T20:44:12Z,00:01:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-19T20:57:17Z,00:00:50.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-19T21:00:20Z,00:00:40.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-19T21:02:21Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-19T21:04:46Z,00:00:27.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-19T21:06:04Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-19T21:30:23Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-19T21:33:07Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-19T21:37:06Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-19T21:46:31Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-20T10:10:57Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-20T18:58:03Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-21T05:36:43Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-21T18:36:42Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-23T04:11:05Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-23T06:27:38Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-23T11:36:43Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-23T21:16:56Z,00:00:20.000,15,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-24T02:21:15Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-24T03:16:17Z,00:00:15.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-24T03:48:12Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-24T05:50:02Z,00:00:21.000,21,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-24T07:38:44Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-24T07:54:05Z,00:00:29.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-24T07:59:00Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-24T23:20:40Z,00:00:08.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-25T03:15:37Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-25T20:53:35Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-25T20:58:57Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-25T21:00:04Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-25T21:03:15Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-25T21:04:11Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T02:40:20Z,00:00:11.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T02:42:55Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T02:43:23Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T02:43:49Z,00:00:16.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T02:44:27Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T02:44:50Z,00:00:40.000,13,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T02:46:05Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T02:48:03Z,00:00:26.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T02:49:15Z,00:00:27.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T02:51:03Z,00:00:29.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T02:51:53Z,00:00:26.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T02:52:25Z,00:00:17.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T02:56:06Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T02:56:29Z,00:00:21.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T02:58:41Z,00:00:27.000,13,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T02:59:35Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T03:01:19Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T03:01:52Z,00:00:27.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T03:09:27Z,00:00:25.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T03:10:17Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T03:10:46Z,00:00:37.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T03:12:06Z,00:00:25.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T03:13:16Z,00:00:23.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T03:14:11Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T03:14:39Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T03:16:49Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T03:18:12Z,00:00:27.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T03:21:21Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T03:24:35Z,00:00:39.000,14,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T03:25:24Z,00:00:17.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T03:27:43Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T03:28:20Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-26T16:30:51Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-27T06:49:09Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-27T09:04:14Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-27T17:46:33Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-27T17:48:11Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-27T17:57:25Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-27T17:57:41Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-27T19:34:59Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-28T07:15:50Z,00:00:32.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-28T19:04:32Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-28T22:55:54Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-29T04:56:52Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-29T04:58:40Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-29T06:34:28Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-29T07:04:22Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-29T07:06:22Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-29T20:26:55Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-30T03:46:46Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-30T04:47:47Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-30T04:53:00Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-30T05:17:09Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-30T06:43:07Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T02:15:57Z,00:00:09.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T02:19:31Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T02:27:03Z,00:00:30.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T02:32:31Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T02:36:49Z,00:00:30.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T02:37:30Z,00:00:28.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T02:38:57Z,00:00:24.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T02:41:02Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T02:53:53Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T02:55:13Z,00:00:31.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T02:56:42Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T02:57:06Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T03:00:17Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T03:02:06Z,00:00:08.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T03:05:27Z,00:00:17.000,13,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T03:14:04Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T04:35:40Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T04:46:14Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T04:52:39Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T05:29:45Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T05:34:24Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T05:34:46Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T05:37:26Z,00:00:22.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T05:38:44Z,00:00:20.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T06:48:11Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T07:10:15Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T08:12:03Z,00:00:20.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T20:55:36Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T20:58:44Z,00:00:12.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T21:39:22Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T21:40:27Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-01-31T21:41:08Z,00:00:21.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
