timestamp,steps,data source
2025-11-14T21:54:00Z,19,Charge 6
2025-11-14T21:55:00Z,30,Charge 6
2025-11-14T21:56:00Z,54,Charge 6
2025-11-14T22:01:00Z,7,Charge 6
2025-11-14T22:05:00Z,7,Charge 6
2025-11-14T22:11:00Z,7,Charge 6
2025-11-14T22:12:00Z,5,Charge 6
2025-11-14T22:16:00Z,8,Charge 6
2025-11-14T22:29:00Z,8,Charge 6
2025-11-14T22:31:00Z,7,Charge 6
2025-11-14T22:32:00Z,7,Charge 6
2025-11-14T22:34:00Z,9,Charge 6
2025-11-14T22:37:00Z,6,Charge 6
2025-11-14T22:38:00Z,19,Charge 6
2025-11-14T22:42:00Z,7,Charge 6
2025-11-14T22:54:00Z,5,Charge 6
2025-11-14T22:58:00Z,8,Charge 6
2025-11-14T22:59:00Z,14,Charge 6
2025-11-14T23:02:00Z,33,Charge 6
2025-11-14T23:03:00Z,59,Charge 6
2025-11-14T23:04:00Z,13,Charge 6
2025-11-14T23:05:00Z,76,Charge 6
2025-11-14T23:06:00Z,88,Charge 6
2025-11-14T23:07:00Z,108,Charge 6
2025-11-14T23:08:00Z,112,Charge 6
2025-11-14T23:09:00Z,113,Charge 6
2025-11-14T23:10:00Z,2,Charge 6
2025-11-14T23:11:00Z,114,Charge 6
2025-11-14T23:12:00Z,113,Charge 6
2025-11-14T23:13:00Z,115,Charge 6
2025-11-14T23:14:00Z,108,Charge 6
2025-11-14T23:15:00Z,16,Charge 6
2025-11-14T23:16:00Z,51,Charge 6
2025-11-14T23:42:00Z,56,Charge 6
2025-11-14T23:43:00Z,52,Charge 6
2025-11-14T23:44:00Z,103,Charge 6
2025-11-14T23:45:00Z,118,Charge 6
2025-11-14T23:46:00Z,119,Charge 6
2025-11-14T23:47:00Z,99,Charge 6
2025-11-14T23:48:00Z,118,Charge 6
2025-11-14T23:49:00Z,109,Charge 6
2025-11-14T23:50:00Z,118,Charge 6
2025-11-14T23:51:00Z,115,Charge 6
2025-11-14T23:52:00Z,109,Charge 6
2025-11-14T23:53:00Z,31,Charge 6
2025-11-14T23:55:00Z,12,Charge 6
2025-11-14T23:56:00Z,7,Charge 6
2025-11-15T00:02:00Z,11,Charge 6
2025-11-15T00:03:00Z,17,Charge 6
2025-11-15T00:04:00Z,47,Charge 6
2025-11-15T00:06:00Z,20,Charge 6
2025-11-15T00:07:00Z,9,Charge 6
2025-11-15T00:08:00Z,9,Charge 6
2025-11-15T00:13:00Z,16,Charge 6
2025-11-15T00:14:00Z,7,Charge 6
2025-11-15T00:16:00Z,8,Charge 6
2025-11-15T00:17:00Z,51,Charge 6
2025-11-15T00:18:00Z,70,Charge 6
2025-11-15T00:19:00Z,38,Charge 6
2025-11-15T00:20:00Z,27,Charge 6
2025-11-15T00:21:00Z,13,Charge 6
2025-11-15T00:22:00Z,18,Charge 6
2025-11-15T00:23:00Z,25,Charge 6
2025-11-15T00:24:00Z,73,Charge 6
2025-11-15T00:25:00Z,73,Charge 6
2025-11-15T00:26:00Z,46,Charge 6
2025-11-15T00:27:00Z,11,Charge 6
2025-11-15T00:28:00Z,5,Charge 6
2025-11-15T00:31:00Z,6,Charge 6
2025-11-15T00:41:00Z,40,Charge 6
2025-11-15T00:42:00Z,54,Charge 6
2025-11-15T00:43:00Z,64,Charge 6
2025-11-15T00:44:00Z,19,Charge 6
2025-11-15T00:46:00Z,23,Charge 6
2025-11-15T00:49:00Z,40,Charge 6
2025-11-15T00:50:00Z,53,Charge 6
2025-11-15T00:58:00Z,8,Charge 6
2025-11-15T00:59:00Z,11,Charge 6
2025-11-15T01:04:00Z,5,Charge 6
2025-11-15T01:06:00Z,17,Charge 6
2025-11-15T01:07:00Z,33,Charge 6
2025-11-15T01:08:00Z,6,Charge 6
2025-11-15T01:10:00Z,10,Charge 6
2025-11-15T01:11:00Z,8,Charge 6
2025-11-15T01:14:00Z,8,Charge 6
2025-11-15T01:17:00Z,37,Charge 6
2025-11-15T01:19:00Z,27,Charge 6
2025-11-15T01:22:00Z,50,Charge 6
2025-11-15T01:23:00Z,13,Charge 6
2025-11-15T01:24:00Z,15,Charge 6
2025-11-15T01:25:00Z,34,Charge 6
2025-11-15T01:26:00Z,13,Charge 6
2025-11-15T01:27:00Z,7,Charge 6
2025-11-15T01:28:00Z,20,Charge 6
2025-11-15T01:29:00Z,6,Charge 6
2025-11-15T01:32:00Z,8,Charge 6
2025-11-15T01:33:00Z,7,Charge 6
2025-11-15T01:34:00Z,16,Charge 6
2025-11-15T01:35:00Z,8,Charge 6
2025-11-15T01:36:00Z,15,Charge 6
2025-11-15T01:40:00Z,10,Charge 6
2025-11-15T01:41:00Z,20,Charge 6
2025-11-15T01:42:00Z,12,Charge 6
2025-11-15T01:44:00Z,20,Charge 6
2025-11-15T01:45:00Z,20,Charge 6
2025-11-15T01:46:00Z,11,Charge 6
2025-11-15T01:47:00Z,10,Charge 6
2025-11-15T01:48:00Z,6,Charge 6
2025-11-15T01:50:00Z,6,Charge 6
2025-11-15T01:51:00Z,26,Charge 6
2025-11-15T01:52:00Z,18,Charge 6
2025-11-15T01:55:00Z,22,Charge 6
2025-11-15T01:57:00Z,9,Charge 6
2025-11-15T01:58:00Z,1,Charge 6
2025-11-15T01:59:00Z,27,Charge 6
2025-11-15T02:00:00Z,8,Charge 6
2025-11-15T02:01:00Z,39,Charge 6
2025-11-15T02:02:00Z,26,Charge 6
2025-11-15T02:03:00Z,32,Charge 6
2025-11-15T02:04:00Z,13,Charge 6
2025-11-15T02:05:00Z,6,Charge 6
2025-11-15T02:06:00Z,13,Charge 6
2025-11-15T02:07:00Z,29,Charge 6
2025-11-15T02:09:00Z,23,Charge 6
2025-11-15T02:10:00Z,8,Charge 6
2025-11-15T02:11:00Z,1,Charge 6
2025-11-15T02:13:00Z,22,Charge 6
2025-11-15T02:14:00Z,8,Charge 6
2025-11-15T02:16:00Z,32,Charge 6
2025-11-15T02:17:00Z,29,Charge 6
2025-11-15T02:18:00Z,17,Charge 6
2025-11-15T02:21:00Z,47,Charge 6
2025-11-15T02:23:00Z,50,Charge 6
2025-11-15T02:24:00Z,15,Charge 6
2025-11-15T02:26:00Z,13,Charge 6
2025-11-15T02:27:00Z,16,Charge 6
2025-11-15T02:28:00Z,19,Charge 6
2025-11-15T02:29:00Z,24,Charge 6
2025-11-15T02:31:00Z,41,Charge 6
2025-11-15T02:32:00Z,25,Charge 6
2025-11-15T02:36:00Z,6,Charge 6
2025-11-15T02:37:00Z,4,Charge 6
2025-11-15T02:38:00Z,6,Charge 6
2025-11-15T02:42:00Z,11,Charge 6
2025-11-15T02:44:00Z,8,Charge 6
2025-11-15T02:45:00Z,12,Charge 6
2025-11-15T02:46:00Z,3,Charge 6
2025-11-15T02:47:00Z,4,Charge 6
2025-11-15T02:50:00Z,9,Charge 6
2025-11-15T02:52:00Z,5,Charge 6
2025-11-15T02:53:00Z,42,Charge 6
2025-11-15T02:54:00Z,45,Charge 6
2025-11-15T02:58:00Z,4,Charge 6
2025-11-15T02:59:00Z,49,Charge 6
2025-11-15T03:00:00Z,14,Charge 6
2025-11-15T03:01:00Z,35,Charge 6
2025-11-15T03:02:00Z,32,Charge 6
2025-11-15T03:03:00Z,5,Charge 6
2025-11-15T03:04:00Z,15,Charge 6
2025-11-15T03:07:00Z,13,Charge 6
2025-11-15T03:08:00Z,7,Charge 6
2025-11-15T03:09:00Z,5,Charge 6
2025-11-15T03:11:00Z,5,Charge 6
2025-11-15T03:12:00Z,6,Charge 6
2025-11-15T03:14:00Z,4,Charge 6
2025-11-15T03:16:00Z,4,Charge 6
2025-11-15T03:17:00Z,10,Charge 6
2025-11-15T03:21:00Z,9,Charge 6
2025-11-15T03:23:00Z,32,Charge 6
2025-11-15T03:26:00Z,15,Charge 6
2025-11-15T03:27:00Z,24,Charge 6
2025-11-15T03:29:00Z,9,Charge 6
2025-11-15T03:30:00Z,11,Charge 6
2025-11-15T03:31:00Z,7,Charge 6
2025-11-15T03:32:00Z,14,Charge 6
2025-11-15T03:33:00Z,18,Charge 6
2025-11-15T03:34:00Z,8,Charge 6
2025-11-15T03:35:00Z,5,Charge 6
2025-11-15T03:38:00Z,12,Charge 6
2025-11-15T03:39:00Z,27,Charge 6
2025-11-15T03:41:00Z,7,Charge 6
2025-11-15T03:42:00Z,7,Charge 6
2025-11-15T03:43:00Z,19,Charge 6
2025-11-15T03:44:00Z,8,Charge 6
2025-11-15T03:47:00Z,8,Charge 6
2025-11-15T03:50:00Z,18,Charge 6
2025-11-15T03:51:00Z,8,Charge 6
2025-11-15T04:00:00Z,4,Charge 6
2025-11-15T04:03:00Z,7,Charge 6
2025-11-15T04:04:00Z,8,Charge 6
2025-11-15T04:06:00Z,15,Charge 6
2025-11-15T04:08:00Z,48,Charge 6
2025-11-15T04:09:00Z,57,Charge 6
2025-11-15T04:10:00Z,11,Charge 6
2025-11-15T04:13:00Z,13,Charge 6
2025-11-15T04:16:00Z,8,Charge 6
2025-11-15T04:24:00Z,9,Charge 6
2025-11-15T04:25:00Z,22,Charge 6
2025-11-15T04:26:00Z,104,Charge 6
2025-11-15T04:27:00Z,74,Charge 6
2025-11-15T04:28:00Z,12,Charge 6
2025-11-15T04:29:00Z,4,Charge 6
2025-11-15T04:38:00Z,8,Charge 6
2025-11-15T04:44:00Z,26,Charge 6
2025-11-15T04:45:00Z,74,Charge 6
2025-11-15T04:51:00Z,11,Charge 6
2025-11-15T04:57:00Z,5,Charge 6
2025-11-15T04:59:00Z,5,Charge 6
2025-11-15T05:01:00Z,10,Charge 6
2025-11-15T05:06:00Z,13,Charge 6
2025-11-15T05:12:00Z,25,Charge 6
2025-11-15T05:13:00Z,108,Charge 6
2025-11-15T05:14:00Z,3,Charge 6
2025-11-15T05:15:00Z,11,Charge 6
2025-11-15T05:17:00Z,10,Charge 6
2025-11-15T05:22:00Z,9,Charge 6
2025-11-15T05:23:00Z,12,Charge 6
2025-11-15T05:24:00Z,79,Charge 6
2025-11-15T05:25:00Z,100,Charge 6
2025-11-15T05:26:00Z,75,Charge 6
2025-11-15T05:27:00Z,15,Charge 6
2025-11-15T05:28:00Z,7,Charge 6
2025-11-15T05:30:00Z,22,Charge 6
2025-11-15T05:31:00Z,17,Charge 6
2025-11-15T05:32:00Z,94,Charge 6
2025-11-15T05:33:00Z,15,Charge 6
2025-11-15T05:36:00Z,10,Charge 6
2025-11-15T05:37:00Z,61,Charge 6
2025-11-15T05:38:00Z,39,Charge 6
2025-11-15T05:39:00Z,13,Charge 6
2025-11-15T05:40:00Z,12,Charge 6
2025-11-15T05:41:00Z,45,Charge 6
2025-11-15T05:42:00Z,7,Charge 6
2025-11-15T05:43:00Z,42,Charge 6
2025-11-15T05:44:00Z,29,Charge 6
2025-11-15T05:45:00Z,120,Charge 6
2025-11-15T05:46:00Z,116,Charge 6
2025-11-15T05:47:00Z,122,Charge 6
2025-11-15T05:48:00Z,104,Charge 6
2025-11-15T05:49:00Z,114,Charge 6
2025-11-15T05:50:00Z,119,Charge 6
2025-11-15T05:51:00Z,111,Charge 6
2025-11-15T05:52:00Z,92,Charge 6
2025-11-15T05:53:00Z,26,Charge 6
2025-11-15T05:54:00Z,9,Charge 6
2025-11-15T05:59:00Z,16,Charge 6
2025-11-15T06:00:00Z,35,Charge 6
2025-11-15T06:01:00Z,37,Charge 6
2025-11-15T06:02:00Z,14,Charge 6
2025-11-15T06:03:00Z,7,Charge 6
2025-11-15T06:08:00Z,24,Charge 6
2025-11-15T06:09:00Z,14,Charge 6
2025-11-15T06:10:00Z,23,Charge 6
2025-11-15T06:12:00Z,37,Charge 6
2025-11-15T06:13:00Z,11,Charge 6
2025-11-15T06:16:00Z,19,Charge 6
2025-11-15T06:17:00Z,10,Charge 6
2025-11-15T06:25:00Z,6,Charge 6
2025-11-15T06:41:00Z,7,Charge 6
2025-11-15T06:42:00Z,60,Charge 6
2025-11-15T06:43:00Z,17,Charge 6
2025-11-15T06:44:00Z,17,Charge 6
2025-11-15T06:49:00Z,28,Charge 6
2025-11-15T06:51:00Z,21,Charge 6
2025-11-15T06:52:00Z,19,Charge 6
2025-11-15T06:54:00Z,16,Charge 6
2025-11-15T06:55:00Z,22,Charge 6
2025-11-15T06:56:00Z,8,Charge 6
2025-11-15T06:57:00Z,7,Charge 6
2025-11-15T06:58:00Z,43,Charge 6
2025-11-15T06:59:00Z,24,Charge 6
2025-11-15T07:00:00Z,20,Charge 6
2025-11-15T07:01:00Z,5,Charge 6
2025-11-15T07:02:00Z,23,Charge 6
2025-11-15T07:03:00Z,34,Charge 6
2025-11-15T07:04:00Z,8,Charge 6
2025-11-15T07:05:00Z,20,Charge 6
2025-11-15T07:06:00Z,9,Charge 6
2025-11-15T07:07:00Z,6,Charge 6
2025-11-15T07:09:00Z,52,Charge 6
2025-11-15T07:10:00Z,37,Charge 6
2025-11-15T07:11:00Z,22,Charge 6
2025-11-15T07:12:00Z,7,Charge 6
2025-11-15T07:13:00Z,30,Charge 6
2025-11-15T07:14:00Z,38,Charge 6
2025-11-15T07:15:00Z,19,Charge 6
2025-11-15T07:16:00Z,18,Charge 6
2025-11-15T07:17:00Z,13,Charge 6
2025-11-15T07:18:00Z,27,Charge 6
2025-11-15T07:21:00Z,6,Charge 6
2025-11-15T07:22:00Z,33,Charge 6
2025-11-15T07:23:00Z,25,Charge 6
2025-11-15T07:24:00Z,36,Charge 6
2025-11-15T07:25:00Z,28,Charge 6
2025-11-15T07:26:00Z,13,Charge 6
2025-11-15T07:27:00Z,12,Charge 6
2025-11-15T07:28:00Z,51,Charge 6
2025-11-15T07:29:00Z,23,Charge 6
2025-11-15T07:30:00Z,4,Charge 6
2025-11-15T07:31:00Z,24,Charge 6
2025-11-15T07:32:00Z,41,Charge 6
2025-11-15T07:33:00Z,21,Charge 6
2025-11-15T07:34:00Z,19,Charge 6
2025-11-15T07:36:00Z,4,Charge 6
2025-11-15T07:37:00Z,23,Charge 6
2025-11-15T07:38:00Z,52,Charge 6
2025-11-15T07:39:00Z,7,Charge 6
2025-11-15T07:41:00Z,18,Charge 6
2025-11-15T07:42:00Z,21,Charge 6
2025-11-15T07:43:00Z,18,Charge 6
2025-11-15T07:44:00Z,61,Charge 6
2025-11-15T07:45:00Z,62,Charge 6
2025-11-15T07:46:00Z,46,Charge 6
2025-11-15T07:47:00Z,38,Charge 6
2025-11-15T07:48:00Z,70,Charge 6
2025-11-15T07:49:00Z,39,Charge 6
2025-11-15T07:50:00Z,9,Charge 6
2025-11-15T07:51:00Z,18,Charge 6
2025-11-15T07:52:00Z,23,Charge 6
2025-11-15T07:53:00Z,44,Charge 6
2025-11-15T07:54:00Z,78,Charge 6
2025-11-15T07:55:00Z,56,Charge 6
2025-11-15T07:56:00Z,78,Charge 6
2025-11-15T07:57:00Z,59,Charge 6
2025-11-15T07:59:00Z,25,Charge 6
2025-11-15T08:00:00Z,30,Charge 6
2025-11-15T08:01:00Z,15,Charge 6
2025-11-15T08:02:00Z,19,Charge 6
2025-11-15T08:04:00Z,26,Charge 6
2025-11-15T08:05:00Z,5,Charge 6
2025-11-15T08:06:00Z,22,Charge 6
2025-11-15T08:07:00Z,12,Charge 6
2025-11-15T08:08:00Z,14,Charge 6
2025-11-15T08:10:00Z,8,Charge 6
2025-11-15T08:11:00Z,6,Charge 6
2025-11-15T08:12:00Z,16,Charge 6
2025-11-15T08:14:00Z,23,Charge 6
2025-11-15T08:15:00Z,17,Charge 6
2025-11-15T08:16:00Z,30,Charge 6
2025-11-15T08:17:00Z,18,Charge 6
2025-11-15T08:18:00Z,14,Charge 6
2025-11-15T08:19:00Z,38,Charge 6
2025-11-15T08:20:00Z,33,Charge 6
2025-11-15T08:25:00Z,5,Charge 6
2025-11-15T08:31:00Z,4,Charge 6
2025-11-15T08:32:00Z,42,Charge 6
2025-11-15T08:33:00Z,2,Charge 6
2025-11-15T08:34:00Z,12,Charge 6
2025-11-15T08:35:00Z,20,Charge 6
2025-11-15T08:36:00Z,20,Charge 6
2025-11-15T08:37:00Z,74,Charge 6
2025-11-15T08:38:00Z,103,Charge 6
2025-11-15T08:39:00Z,111,Charge 6
2025-11-15T08:40:00Z,109,Charge 6
2025-11-15T08:41:00Z,107,Charge 6
2025-11-15T08:42:00Z,106,Charge 6
2025-11-15T08:43:00Z,107,Charge 6
2025-11-15T08:44:00Z,73,Charge 6
2025-11-15T08:45:00Z,20,Charge 6
2025-11-15T08:46:00Z,7,Charge 6
2025-11-15T08:49:00Z,15,Charge 6
2025-11-15T08:50:00Z,19,Charge 6
2025-11-15T08:51:00Z,13,Charge 6
2025-11-15T08:52:00Z,7,Charge 6
2025-11-15T08:53:00Z,21,Charge 6
2025-11-15T09:01:00Z,25,Charge 6
2025-11-15T09:02:00Z,14,Charge 6
2025-11-15T09:03:00Z,13,Charge 6
2025-11-15T09:04:00Z,33,Charge 6
2025-11-15T09:05:00Z,31,Charge 6
2025-11-15T09:07:00Z,7,Charge 6
2025-11-15T15:34:00Z,7,Charge 6
2025-11-15T16:08:00Z,7,Charge 6
2025-11-15T16:09:00Z,16,Charge 6
2025-11-15T16:10:00Z,6,Charge 6
2025-11-15T16:11:00Z,35,Charge 6
2025-11-15T16:12:00Z,26,Charge 6
2025-11-15T16:13:00Z,18,Charge 6
2025-11-15T16:16:00Z,15,Charge 6
2025-11-15T16:20:00Z,10,Charge 6
2025-11-15T16:25:00Z,7,Charge 6
2025-11-15T16:26:00Z,7,Charge 6
2025-11-15T16:27:00Z,12,Charge 6
2025-11-15T16:28:00Z,15,Charge 6
2025-11-15T16:45:00Z,24,Charge 6
2025-11-15T16:47:00Z,14,Charge 6
2025-11-15T16:48:00Z,21,Charge 6
2025-11-15T16:49:00Z,12,Charge 6
2025-11-15T16:52:00Z,24,Charge 6
2025-11-15T17:27:00Z,6,Charge 6
2025-11-15T17:28:00Z,31,Charge 6
2025-11-15T17:31:00Z,16,Charge 6
2025-11-15T17:32:00Z,10,Charge 6
2025-11-15T18:03:00Z,24,Charge 6
2025-11-15T18:04:00Z,27,Charge 6
2025-11-15T18:09:00Z,6,Charge 6
2025-11-15T18:10:00Z,11,Charge 6
2025-11-15T18:12:00Z,16,Charge 6
2025-11-15T18:13:00Z,3,Charge 6
2025-11-15T18:17:00Z,41,Charge 6
2025-11-15T18:18:00Z,15,Charge 6
2025-11-15T18:19:00Z,28,Charge 6
2025-11-15T18:21:00Z,8,Charge 6
2025-11-15T18:22:00Z,1,Charge 6
2025-11-15T18:24:00Z,29,Charge 6
2025-11-15T18:25:00Z,8,Charge 6
2025-11-15T18:26:00Z,11,Charge 6
2025-11-15T18:32:00Z,4,Charge 6
2025-11-15T18:33:00Z,42,Charge 6
2025-11-15T18:34:00Z,2,Charge 6
2025-11-15T18:35:00Z,24,Charge 6
2025-11-15T18:36:00Z,15,Charge 6
2025-11-15T18:42:00Z,16,Charge 6
2025-11-15T18:46:00Z,5,Charge 6
2025-11-15T18:51:00Z,20,Charge 6
2025-11-15T18:52:00Z,19,Charge 6
2025-11-15T18:53:00Z,45,Charge 6
2025-11-15T18:54:00Z,21,Charge 6
2025-11-15T18:57:00Z,15,Charge 6
2025-11-15T18:58:00Z,8,Charge 6
2025-11-15T18:59:00Z,22,Charge 6
2025-11-15T19:19:00Z,43,Charge 6
2025-11-15T19:34:00Z,4,Charge 6
2025-11-15T19:42:00Z,23,Charge 6
2025-11-15T19:58:00Z,7,Charge 6
2025-11-15T20:06:00Z,19,Charge 6
2025-11-15T20:07:00Z,2,Charge 6
2025-11-15T20:48:00Z,11,Charge 6
2025-11-15T20:49:00Z,24,Charge 6
2025-11-15T20:50:00Z,12,Charge 6
2025-11-15T22:59:00Z,16,Charge 6
2025-11-15T23:01:00Z,20,Charge 6
2025-11-15T23:07:00Z,5,Charge 6
2025-11-15T23:11:00Z,18,Charge 6
2025-11-15T23:25:00Z,8,Charge 6
2025-11-15T23:26:00Z,9,Charge 6
2025-11-15T23:27:00Z,4,Charge 6
2025-11-15T23:32:00Z,11,Charge 6
2025-11-15T23:33:00Z,8,Charge 6
2025-11-15T23:34:00Z,10,Charge 6
2025-11-15T23:39:00Z,10,Charge 6
2025-11-15T23:41:00Z,17,Charge 6
2025-11-15T23:46:00Z,9,Charge 6
2025-11-15T23:47:00Z,12,Charge 6
2025-11-15T23:51:00Z,11,Charge 6
2025-11-15T23:53:00Z,15,Charge 6
2025-11-15T23:54:00Z,9,Charge 6
2025-11-15T23:56:00Z,29,Charge 6
2025-11-15T23:57:00Z,8,Charge 6
2025-11-15T23:58:00Z,9,Charge 6
2025-11-16T00:00:00Z,23,Charge 6
2025-11-16T00:01:00Z,7,Charge 6
2025-11-16T00:02:00Z,26,Charge 6
2025-11-16T00:04:00Z,9,Charge 6
2025-11-16T00:06:00Z,7,Charge 6
2025-11-16T00:07:00Z,2,Charge 6
2025-11-16T00:09:00Z,7,Charge 6
2025-11-16T00:13:00Z,11,Charge 6
2025-11-16T00:14:00Z,22,Charge 6
2025-11-16T00:15:00Z,7,Charge 6
2025-11-16T00:54:00Z,21,Charge 6
2025-11-16T01:42:00Z,8,Charge 6
2025-11-16T01:43:00Z,10,Charge 6
2025-11-16T01:47:00Z,16,Charge 6
2025-11-16T01:54:00Z,8,Charge 6
2025-11-16T01:55:00Z,35,Charge 6
2025-11-16T01:56:00Z,31,Charge 6
2025-11-16T01:57:00Z,26,Charge 6
2025-11-16T01:58:00Z,19,Charge 6
2025-11-16T01:59:00Z,26,Charge 6
2025-11-16T02:00:00Z,5,Charge 6
2025-11-16T02:04:00Z,7,Charge 6
2025-11-16T02:05:00Z,7,Charge 6
2025-11-16T02:06:00Z,23,Charge 6
2025-11-16T02:07:00Z,18,Charge 6
2025-11-16T02:08:00Z,29,Charge 6
2025-11-16T02:09:00Z,9,Charge 6
2025-11-16T02:12:00Z,16,Charge 6
2025-11-16T02:13:00Z,10,Charge 6
2025-11-16T02:14:00Z,15,Charge 6
2025-11-16T02:15:00Z,9,Charge 6
2025-11-16T02:16:00Z,17,Charge 6
2025-11-16T02:17:00Z,29,Charge 6
2025-11-16T02:18:00Z,9,Charge 6
2025-11-16T02:32:00Z,8,Charge 6
2025-11-16T02:47:00Z,59,Charge 6
2025-11-16T02:48:00Z,26,Charge 6
2025-11-16T02:49:00Z,24,Charge 6
2025-11-16T02:53:00Z,24,Charge 6
2025-11-16T03:02:00Z,45,Charge 6
2025-11-16T03:04:00Z,4,Charge 6
2025-11-16T03:05:00Z,58,Charge 6
2025-11-16T03:06:00Z,42,Charge 6
2025-11-16T03:07:00Z,18,Charge 6
2025-11-16T03:15:00Z,6,Charge 6
2025-11-16T03:17:00Z,27,Charge 6
2025-11-16T03:18:00Z,12,Charge 6
2025-11-16T03:30:00Z,18,Charge 6
2025-11-16T03:41:00Z,24,Charge 6
2025-11-16T03:42:00Z,17,Charge 6
2025-11-16T03:45:00Z,68,Charge 6
2025-11-16T03:46:00Z,83,Charge 6
2025-11-16T03:47:00Z,22,Charge 6
2025-11-16T03:52:00Z,37,Charge 6
2025-11-16T03:53:00Z,51,Charge 6
2025-11-16T03:54:00Z,9,Charge 6
2025-11-16T03:58:00Z,25,Charge 6
2025-11-16T03:59:00Z,57,Charge 6
2025-11-16T04:01:00Z,31,Charge 6
2025-11-16T04:02:00Z,25,Charge 6
2025-11-16T04:03:00Z,26,Charge 6
2025-11-16T04:06:00Z,12,Charge 6
2025-11-16T04:08:00Z,109,Charge 6
2025-11-16T04:09:00Z,67,Charge 6
2025-11-16T04:10:00Z,10,Charge 6
2025-11-16T04:11:00Z,9,Charge 6
2025-11-16T04:17:00Z,10,Charge 6
2025-11-16T04:29:00Z,36,Charge 6
2025-11-16T04:36:00Z,17,Charge 6
2025-11-16T04:37:00Z,22,Charge 6
2025-11-16T04:44:00Z,19,Charge 6
2025-11-16T04:45:00Z,11,Charge 6
2025-11-16T05:02:00Z,20,Charge 6
2025-11-16T05:03:00Z,24,Charge 6
2025-11-16T05:04:00Z,6,Charge 6
2025-11-16T05:05:00Z,12,Charge 6
2025-11-16T05:06:00Z,14,Charge 6
2025-11-16T05:07:00Z,21,Charge 6
2025-11-16T05:16:00Z,11,Charge 6
2025-11-16T05:20:00Z,8,Charge 6
2025-11-16T05:39:00Z,8,Charge 6
2025-11-16T05:50:00Z,11,Charge 6
2025-11-16T05:52:00Z,29,Charge 6
2025-11-16T05:53:00Z,9,Charge 6
2025-11-16T05:54:00Z,52,Charge 6
2025-11-16T05:55:00Z,46,Charge 6
2025-11-16T05:56:00Z,30,Charge 6
2025-11-16T05:57:00Z,65,Charge 6
2025-11-16T05:58:00Z,35,Charge 6
2025-11-16T05:59:00Z,68,Charge 6
2025-11-16T06:00:00Z,81,Charge 6
2025-11-16T06:01:00Z,18,Charge 6
2025-11-16T06:04:00Z,9,Charge 6
2025-11-16T06:09:00Z,53,Charge 6
2025-11-16T06:10:00Z,6,Charge 6
2025-11-16T06:11:00Z,7,Charge 6
2025-11-16T06:12:00Z,42,Charge 6
2025-11-16T06:13:00Z,2,Charge 6
2025-11-16T06:14:00Z,23,Charge 6
2025-11-16T06:15:00Z,4,Charge 6
2025-11-16T06:17:00Z,4,Charge 6
2025-11-16T06:19:00Z,35,Charge 6
2025-11-16T06:20:00Z,17,Charge 6
2025-11-16T06:21:00Z,27,Charge 6
2025-11-16T06:22:00Z,8,Charge 6
2025-11-16T06:23:00Z,11,Charge 6
2025-11-16T06:24:00Z,12,Charge 6
2025-11-16T06:26:00Z,7,Charge 6
2025-11-16T06:28:00Z,4,Charge 6
2025-11-16T06:34:00Z,30,Charge 6
2025-11-16T06:35:00Z,9,Charge 6
2025-11-16T06:36:00Z,13,Charge 6
2025-11-16T06:38:00Z,8,Charge 6
2025-11-16T06:40:00Z,20,Charge 6
2025-11-16T06:41:00Z,16,Charge 6
2025-11-16T07:00:00Z,19,Charge 6
2025-11-16T07:01:00Z,25,Charge 6
2025-11-16T07:03:00Z,62,Charge 6
2025-11-16T07:04:00Z,55,Charge 6
2025-11-16T07:05:00Z,13,Charge 6
2025-11-16T07:52:00Z,8,Charge 6
2025-11-16T07:54:00Z,6,Charge 6
2025-11-16T08:00:00Z,19,Charge 6
2025-11-16T08:01:00Z,13,Charge 6
2025-11-16T08:05:00Z,9,Charge 6
2025-11-16T08:06:00Z,8,Charge 6
2025-11-16T08:08:00Z,15,Charge 6
2025-11-16T08:09:00Z,13,Charge 6
2025-11-16T08:10:00Z,2,Charge 6
2025-11-16T08:18:00Z,9,Charge 6
2025-11-16T13:36:00Z,5,Charge 6
2025-11-16T13:56:00Z,6,Charge 6
2025-11-16T14:12:00Z,9,Charge 6
2025-11-16T14:14:00Z,18,Charge 6
2025-11-16T15:52:00Z,14,Charge 6
2025-11-16T15:53:00Z,4,Charge 6
2025-11-16T16:33:00Z,44,Charge 6
2025-11-16T16:34:00Z,7,Charge 6
2025-11-16T16:35:00Z,22,Charge 6
2025-11-16T16:41:00Z,16,Charge 6
2025-11-16T16:42:00Z,107,Charge 6
2025-11-16T16:43:00Z,124,Charge 6
2025-11-16T16:44:00Z,112,Charge 6
2025-11-16T16:45:00Z,105,Charge 6
2025-11-16T16:46:00Z,57,Charge 6
2025-11-16T16:47:00Z,73,Charge 6
2025-11-16T16:48:00Z,48,Charge 6
2025-11-16T16:49:00Z,93,Charge 6
2025-11-16T16:50:00Z,54,Charge 6
2025-11-16T16:51:00Z,7,Charge 6
2025-11-16T16:53:00Z,11,Charge 6
2025-11-16T16:54:00Z,18,Charge 6
2025-11-16T16:56:00Z,14,Charge 6
2025-11-16T16:57:00Z,89,Charge 6
2025-11-16T16:58:00Z,23,Charge 6
2025-11-16T16:59:00Z,43,Charge 6
2025-11-16T17:00:00Z,72,Charge 6
2025-11-16T17:01:00Z,29,Charge 6
